run_id,model,toolset_size,retrieval,invocation,repetition,query_id,query_type,axis,expected,lure,predicted,n_exposed,retrieval_hit,correct,hallucinated,invented_tool,lure_hit,parse_error,prompt_tokens,completion_tokens,total_tokens,latency_s,stage1_prompt_tokens,stage1_completion_tokens,stage1_latency_s,error,timestamp
gemma-4-e4b|50|embedding|native|a09|r1,gemma-4-e4b,50,embedding,native,1,a09,ambiguous,recuperacao,get_group|get_group_details,,get_group_details,5,1,1,0,0,0,0,353,282,635,0.6767,0,0,0.0,,2026-08-30T14:11:03
gemma-4-e4b|50|embedding|native|a09|r2,gemma-4-e4b,50,embedding,native,2,a09,ambiguous,recuperacao,get_group|get_group_details,,get_group,5,1,1,0,0,0,0,353,277,630,0.7495,0,0,0.0,,2026-08-30T14:11:03
gemma-4-e4b|50|embedding|native|a09|r3,gemma-4-e4b,50,embedding,native,3,a09,ambiguous,recuperacao,get_group|get_group_details,,get_group,5,1,1,0,0,0,0,353,277,630,0.7464,0,0,0.0,,2026-08-30T14:11:04
gemma-4-e4b|50|embedding|native|a09|r4,gemma-4-e4b,50,embedding,native,4,a09,ambiguous,recuperacao,get_group|get_group_details,,get_group,5,1,1,0,0,0,0,353,277,630,0.748,0,0,0.0,,2026-08-30T14:11:05
gemma-4-e4b|50|embedding|native|a09|r5,gemma-4-e4b,50,embedding,native,5,a09,ambiguous,recuperacao,get_group|get_group_details,,get_group,5,1,1,0,0,0,0,353,277,630,0.7783,0,0,0.0,,2026-08-30T14:11:06
gemma-4-e4b|50|embedding|native|a10|r1,gemma-4-e4b,50,embedding,native,1,a10,ambiguous,recuperacao,get_group|get_group_details,,get_group_details,5,1,1,0,0,0,0,347,100,447,0.2575,0,0,0.0,,2026-08-30T14:11:06
gemma-4-e4b|50|embedding|native|a10|r2,gemma-4-e4b,50,embedding,native,2,a10,ambiguous,recuperacao,get_group|get_group_details,,get_group_details,5,1,1,0,0,0,0,347,89,436,0.2365,0,0,0.0,,2026-08-30T14:11:07
gemma-4-e4b|50|embedding|native|a10|r3,gemma-4-e4b,50,embedding,native,3,a10,ambiguous,recuperacao,get_group|get_group_details,,get_group_details,5,1,1,0,0,0,0,347,89,436,0.2624,0,0,0.0,,2026-08-30T14:11:07
gemma-4-e4b|50|embedding|native|a10|r4,gemma-4-e4b,50,embedding,native,4,a10,ambiguous,recuperacao,get_group|get_group_details,,get_group_details,5,1,1,0,0,0,0,347,89,436,0.2337,0,0,0.0,,2026-08-30T14:11:07
gemma-4-e4b|50|embedding|native|a10|r5,gemma-4-e4b,50,embedding,native,5,a10,ambiguous,recuperacao,get_group|get_group_details,,get_group_details,5,1,1,0,0,0,0,347,89,436,0.2356,0,0,0.0,,2026-08-30T14:11:07
gemma-4-e4b|50|embedding|native|a11|r1,gemma-4-e4b,50,embedding,native,1,a11,ambiguous,recuperacao,archive_group|delete_group|mute_group,,delete_group,5,1,1,0,0,0,0,360,207,567,0.5666,0,0,0.0,,2026-08-30T14:11:08
gemma-4-e4b|50|embedding|native|a11|r2,gemma-4-e4b,50,embedding,native,2,a11,ambiguous,recuperacao,archive_group|delete_group|mute_group,,delete_group,5,1,1,0,0,0,0,360,84,444,0.2727,0,0,0.0,,2026-08-30T14:11:08
gemma-4-e4b|50|embedding|native|a11|r3,gemma-4-e4b,50,embedding,native,3,a11,ambiguous,recuperacao,archive_group|delete_group|mute_group,,delete_group,5,1,1,0,0,0,0,360,84,444,0.2766,0,0,0.0,,2026-08-30T14:11:08
gemma-4-e4b|50|embedding|native|a11|r4,gemma-4-e4b,50,embedding,native,4,a11,ambiguous,recuperacao,archive_group|delete_group|mute_group,,delete_group,5,1,1,0,0,0,0,360,84,444,0.2756,0,0,0.0,,2026-08-30T14:11:09
gemma-4-e4b|50|embedding|native|a11|r5,gemma-4-e4b,50,embedding,native,5,a11,ambiguous,recuperacao,archive_group|delete_group|mute_group,,delete_group,5,1,1,0,0,0,0,360,84,444,0.2759,0,0,0.0,,2026-08-30T14:11:09
gemma-4-e4b|50|embedding|native|a12|r1,gemma-4-e4b,50,embedding,native,1,a12,ambiguous,recuperacao,mute_group|archive_group,,mute_group,5,1,1,0,0,0,0,330,95,425,0.2463,0,0,0.0,,2026-08-30T14:11:09
gemma-4-e4b|50|embedding|native|a12|r2,gemma-4-e4b,50,embedding,native,2,a12,ambiguous,recuperacao,mute_group|archive_group,,mute_group,5,1,1,0,0,0,0,330,95,425,0.2683,0,0,0.0,,2026-08-30T14:11:10
gemma-4-e4b|50|embedding|native|a12|r3,gemma-4-e4b,50,embedding,native,3,a12,ambiguous,recuperacao,mute_group|archive_group,,mute_group,5,1,1,0,0,0,0,330,95,425,0.2435,0,0,0.0,,2026-08-30T14:11:10
gemma-4-e4b|50|embedding|native|a12|r4,gemma-4-e4b,50,embedding,native,4,a12,ambiguous,recuperacao,mute_group|archive_group,,mute_group,5,1,1,0,0,0,0,330,95,425,0.2401,0,0,0.0,,2026-08-30T14:11:10
gemma-4-e4b|50|embedding|native|a12|r5,gemma-4-e4b,50,embedding,native,5,a12,ambiguous,recuperacao,mute_group|archive_group,,mute_group,5,1,1,0,0,0,0,330,95,425,0.2429,0,0,0.0,,2026-08-30T14:11:10
gemma-4-e4b|50|embedding|native|a13|r1,gemma-4-e4b,50,embedding,native,1,a13,ambiguous,recuperacao,send_notification|send_notification_batch,,,5,1,0,0,0,0,0,386,294,680,0.9398,0,0,0.0,,2026-08-30T14:11:11
gemma-4-e4b|50|embedding|native|a13|r2,gemma-4-e4b,50,embedding,native,2,a13,ambiguous,recuperacao,send_notification|send_notification_batch,,,5,1,0,0,0,0,0,386,148,534,0.5472,0,0,0.0,,2026-08-30T14:11:12
gemma-4-e4b|50|embedding|native|a13|r3,gemma-4-e4b,50,embedding,native,3,a13,ambiguous,recuperacao,send_notification|send_notification_batch,,,5,1,0,0,0,0,0,386,148,534,0.5489,0,0,0.0,,2026-08-30T14:11:12
gemma-4-e4b|50|embedding|native|a13|r4,gemma-4-e4b,50,embedding,native,4,a13,ambiguous,recuperacao,send_notification|send_notification_batch,,,5,1,0,0,0,0,0,386,148,534,0.5457,0,0,0.0,,2026-08-30T14:11:13
gemma-4-e4b|50|embedding|native|a13|r5,gemma-4-e4b,50,embedding,native,5,a13,ambiguous,recuperacao,send_notification|send_notification_batch,,,5,1,0,0,0,0,0,386,148,534,0.5502,0,0,0.0,,2026-08-30T14:11:13
gemma-4-e4b|50|embedding|native|a14|r1,gemma-4-e4b,50,embedding,native,1,a14,ambiguous,recuperacao,send_notification_batch|send_notification,,send_notification,5,1,1,0,0,0,0,397,164,561,0.4143,0,0,0.0,,2026-08-30T14:11:14
gemma-4-e4b|50|embedding|native|a14|r2,gemma-4-e4b,50,embedding,native,2,a14,ambiguous,recuperacao,send_notification_batch|send_notification,,send_notification,5,1,1,0,0,0,0,397,164,561,0.4089,0,0,0.0,,2026-08-30T14:11:14
gemma-4-e4b|50|embedding|native|a14|r3,gemma-4-e4b,50,embedding,native,3,a14,ambiguous,recuperacao,send_notification_batch|send_notification,,send_notification,5,1,1,0,0,0,0,397,164,561,0.4089,0,0,0.0,,2026-08-30T14:11:15
gemma-4-e4b|50|embedding|native|a14|r4,gemma-4-e4b,50,embedding,native,4,a14,ambiguous,recuperacao,send_notification_batch|send_notification,,send_notification,5,1,1,0,0,0,0,397,164,561,0.4102,0,0,0.0,,2026-08-30T14:11:15
gemma-4-e4b|50|embedding|native|a14|r5,gemma-4-e4b,50,embedding,native,5,a14,ambiguous,recuperacao,send_notification_batch|send_notification,,send_notification,5,1,1,0,0,0,0,397,164,561,0.4222,0,0,0.0,,2026-08-30T14:11:15
gemma-4-e4b|50|embedding|native|a15|r1,gemma-4-e4b,50,embedding,native,1,a15,ambiguous,recuperacao,remove_group_member|remove_user|deactivate_user,,,5,1,0,0,0,0,0,320,95,415,0.3139,0,0,0.0,,2026-08-30T14:11:16
gemma-4-e4b|50|embedding|native|a15|r2,gemma-4-e4b,50,embedding,native,2,a15,ambiguous,recuperacao,remove_group_member|remove_user|deactivate_user,,,5,1,0,0,0,0,0,320,211,531,0.6273,0,0,0.0,,2026-08-30T14:11:16
gemma-4-e4b|50|embedding|native|a15|r3,gemma-4-e4b,50,embedding,native,3,a15,ambiguous,recuperacao,remove_group_member|remove_user|deactivate_user,,,5,1,0,0,0,0,0,320,211,531,0.599,0,0,0.0,,2026-08-30T14:11:17
gemma-4-e4b|50|embedding|native|a15|r4,gemma-4-e4b,50,embedding,native,4,a15,ambiguous,recuperacao,remove_group_member|remove_user|deactivate_user,,,5,1,0,0,0,0,0,320,211,531,0.5992,0,0,0.0,,2026-08-30T14:11:17
gemma-4-e4b|50|embedding|native|a15|r5,gemma-4-e4b,50,embedding,native,5,a15,ambiguous,recuperacao,remove_group_member|remove_user|deactivate_user,,,5,1,0,0,0,0,0,320,211,531,0.6014,0,0,0.0,,2026-08-30T14:11:18
gemma-4-e4b|50|embedding|native|a16|r1,gemma-4-e4b,50,embedding,native,1,a16,ambiguous,recuperacao,resend_notification|forward_message|send_message,,,5,1,0,0,0,0,0,345,197,542,0.5496,0,0,0.0,,2026-08-30T14:11:19
gemma-4-e4b|50|embedding|native|a16|r2,gemma-4-e4b,50,embedding,native,2,a16,ambiguous,recuperacao,resend_notification|forward_message|send_message,,,5,1,0,0,0,0,0,345,197,542,0.5305,0,0,0.0,,2026-08-30T14:11:19
gemma-4-e4b|50|embedding|native|a16|r3,gemma-4-e4b,50,embedding,native,3,a16,ambiguous,recuperacao,resend_notification|forward_message|send_message,,,5,1,0,0,0,0,0,345,197,542,0.5262,0,0,0.0,,2026-08-30T14:11:20
gemma-4-e4b|50|embedding|native|a16|r4,gemma-4-e4b,50,embedding,native,4,a16,ambiguous,recuperacao,resend_notification|forward_message|send_message,,,5,1,0,0,0,0,0,345,197,542,0.5276,0,0,0.0,,2026-08-30T14:11:20
gemma-4-e4b|50|embedding|native|a16|r5,gemma-4-e4b,50,embedding,native,5,a16,ambiguous,recuperacao,resend_notification|forward_message|send_message,,,5,1,0,0,0,0,0,345,197,542,0.5257,0,0,0.0,,2026-08-30T14:11:21
gemma-4-e4b|50|embedding|native|x01|r1,gemma-4-e4b,50,embedding,native,1,x01,distractor,recuperacao,forward_message,resend_notification,forward_message,5,1,1,0,0,0,0,407,127,534,0.3691,0,0,0.0,,2026-08-30T14:11:21
gemma-4-e4b|50|embedding|native|x01|r2,gemma-4-e4b,50,embedding,native,2,x01,distractor,recuperacao,forward_message,resend_notification,forward_message,5,1,1,0,0,0,0,407,127,534,0.3703,0,0,0.0,,2026-08-30T14:11:22
gemma-4-e4b|50|embedding|native|x01|r3,gemma-4-e4b,50,embedding,native,3,x01,distractor,recuperacao,forward_message,resend_notification,forward_message,5,1,1,0,0,0,0,407,127,534,0.3693,0,0,0.0,,2026-08-30T14:11:22
gemma-4-e4b|50|embedding|native|x01|r4,gemma-4-e4b,50,embedding,native,4,x01,distractor,recuperacao,forward_message,resend_notification,forward_message,5,1,1,0,0,0,0,407,127,534,0.3673,0,0,0.0,,2026-08-30T14:11:23
gemma-4-e4b|50|embedding|native|x01|r5,gemma-4-e4b,50,embedding,native,5,x01,distractor,recuperacao,forward_message,resend_notification,forward_message,5,1,1,0,0,0,0,407,127,534,0.3686,0,0,0.0,,2026-08-30T14:11:23
gemma-4-e4b|50|embedding|native|x02|r1,gemma-4-e4b,50,embedding,native,1,x02,distractor,recuperacao,resend_notification,forward_message,resend_notification,5,1,1,0,0,0,0,321,96,417,0.2903,0,0,0.0,,2026-08-30T14:11:23
gemma-4-e4b|50|embedding|native|x02|r2,gemma-4-e4b,50,embedding,native,2,x02,distractor,recuperacao,resend_notification,forward_message,resend_notification,5,1,1,0,0,0,0,321,96,417,0.2937,0,0,0.0,,2026-08-30T14:11:24
gemma-4-e4b|50|embedding|native|x02|r3,gemma-4-e4b,50,embedding,native,3,x02,distractor,recuperacao,resend_notification,forward_message,resend_notification,5,1,1,0,0,0,0,321,96,417,0.2919,0,0,0.0,,2026-08-30T14:11:24
gemma-4-e4b|50|embedding|native|x02|r4,gemma-4-e4b,50,embedding,native,4,x02,distractor,recuperacao,resend_notification,forward_message,resend_notification,5,1,1,0,0,0,0,321,96,417,0.2903,0,0,0.0,,2026-08-30T14:11:24
gemma-4-e4b|50|embedding|native|x02|r5,gemma-4-e4b,50,embedding,native,5,x02,distractor,recuperacao,resend_notification,forward_message,resend_notification,5,1,1,0,0,0,0,321,96,417,0.291,0,0,0.0,,2026-08-30T14:11:24
gemma-4-e4b|50|embedding|native|x03|r1,gemma-4-e4b,50,embedding,native,1,x03,distractor,recuperacao,export_conversation,list_messages,,5,1,0,0,0,0,0,379,135,514,0.4432,0,0,0.0,,2026-08-30T14:11:25
gemma-4-e4b|50|embedding|native|x03|r2,gemma-4-e4b,50,embedding,native,2,x03,distractor,recuperacao,export_conversation,list_messages,,5,1,0,0,0,0,0,379,135,514,0.4408,0,0,0.0,,2026-08-30T14:11:25
gemma-4-e4b|50|embedding|native|x03|r3,gemma-4-e4b,50,embedding,native,3,x03,distractor,recuperacao,export_conversation,list_messages,,5,1,0,0,0,0,0,379,135,514,0.421,0,0,0.0,,2026-08-30T14:11:26
gemma-4-e4b|50|embedding|native|x03|r4,gemma-4-e4b,50,embedding,native,4,x03,distractor,recuperacao,export_conversation,list_messages,,5,1,0,0,0,0,0,379,135,514,0.4435,0,0,0.0,,2026-08-30T14:11:26
gemma-4-e4b|50|embedding|native|x03|r5,gemma-4-e4b,50,embedding,native,5,x03,distractor,recuperacao,export_conversation,list_messages,,5,1,0,0,0,0,0,379,135,514,0.423,0,0,0.0,,2026-08-30T14:11:27
gemma-4-e4b|50|embedding|native|x04|r1,gemma-4-e4b,50,embedding,native,1,x04,distractor,recuperacao,react_to_message,pin_message,react_to_message,5,1,1,0,0,0,0,344,28,372,0.0905,0,0,0.0,,2026-08-30T14:11:27
gemma-4-e4b|50|embedding|native|x04|r2,gemma-4-e4b,50,embedding,native,2,x04,distractor,recuperacao,react_to_message,pin_message,react_to_message,5,1,1,0,0,0,0,344,28,372,0.1148,0,0,0.0,,2026-08-30T14:11:27
gemma-4-e4b|50|embedding|native|x04|r3,gemma-4-e4b,50,embedding,native,3,x04,distractor,recuperacao,react_to_message,pin_message,react_to_message,5,1,1,0,0,0,0,344,28,372,0.1002,0,0,0.0,,2026-08-30T14:11:27
gemma-4-e4b|50|embedding|native|x04|r4,gemma-4-e4b,50,embedding,native,4,x04,distractor,recuperacao,react_to_message,pin_message,react_to_message,5,1,1,0,0,0,0,344,28,372,0.1346,0,0,0.0,,2026-08-30T14:11:27
gemma-4-e4b|50|embedding|native|x04|r5,gemma-4-e4b,50,embedding,native,5,x04,distractor,recuperacao,react_to_message,pin_message,react_to_message,5,1,1,0,0,0,0,344,28,372,0.1133,0,0,0.0,,2026-08-30T14:11:27
gemma-4-e4b|50|embedding|native|x05|r1,gemma-4-e4b,50,embedding,native,1,x05,distractor,recuperacao,schedule_message,schedule_notification,,5,1,0,0,0,0,0,390,206,596,0.7318,0,0,0.0,,2026-08-30T14:11:28
gemma-4-e4b|50|embedding|native|x05|r2,gemma-4-e4b,50,embedding,native,2,x05,distractor,recuperacao,schedule_message,schedule_notification,,5,1,0,0,0,0,0,390,192,582,0.6307,0,0,0.0,,2026-08-30T14:11:28
gemma-4-e4b|50|embedding|native|x05|r3,gemma-4-e4b,50,embedding,native,3,x05,distractor,recuperacao,schedule_message,schedule_notification,,5,1,0,0,0,0,0,390,192,582,0.6303,0,0,0.0,,2026-08-30T14:11:29
gemma-4-e4b|50|embedding|native|x05|r4,gemma-4-e4b,50,embedding,native,4,x05,distractor,recuperacao,schedule_message,schedule_notification,,5,1,0,0,0,0,0,390,192,582,0.6451,0,0,0.0,,2026-08-30T14:11:30
gemma-4-e4b|50|embedding|native|x05|r5,gemma-4-e4b,50,embedding,native,5,x05,distractor,recuperacao,schedule_message,schedule_notification,,5,1,0,0,0,0,0,390,192,582,0.6477,0,0,0.0,,2026-08-30T14:11:30
gemma-4-e4b|50|embedding|native|x06|r1,gemma-4-e4b,50,embedding,native,1,x06,distractor,recuperacao,schedule_notification,schedule_message,,5,1,0,0,0,0,0,401,233,634,0.7449,0,0,0.0,,2026-08-30T14:11:31
gemma-4-e4b|50|embedding|native|x06|r2,gemma-4-e4b,50,embedding,native,2,x06,distractor,recuperacao,schedule_notification,schedule_message,,5,1,0,0,0,0,0,401,278,679,0.9446,0,0,0.0,,2026-08-30T14:11:32
gemma-4-e4b|50|embedding|native|x06|r3,gemma-4-e4b,50,embedding,native,3,x06,distractor,recuperacao,schedule_notification,schedule_message,,5,1,0,0,0,0,0,401,278,679,0.9664,0,0,0.0,,2026-08-30T14:11:33
gemma-4-e4b|50|embedding|native|x06|r4,gemma-4-e4b,50,embedding,native,4,x06,distractor,recuperacao,schedule_notification,schedule_message,,5,1,0,0,0,0,0,401,278,679,0.9418,0,0,0.0,,2026-08-30T14:11:34
gemma-4-e4b|50|embedding|native|x06|r5,gemma-4-e4b,50,embedding,native,5,x06,distractor,recuperacao,schedule_notification,schedule_message,,5,1,0,0,0,0,0,401,278,679,0.9704,0,0,0.0,,2026-08-30T14:11:35
gemma-4-e4b|50|embedding|native|x07|r1,gemma-4-e4b,50,embedding,native,1,x07,distractor,recuperacao,reset_user_password,update_user,reset_user_password,5,1,1,0,0,0,0,362,22,384,0.0821,0,0,0.0,,2026-08-30T14:11:35
gemma-4-e4b|50|embedding|native|x07|r2,gemma-4-e4b,50,embedding,native,2,x07,distractor,recuperacao,reset_user_password,update_user,reset_user_password,5,1,1,0,0,0,0,362,22,384,0.0869,0,0,0.0,,2026-08-30T14:11:36
gemma-4-e4b|50|embedding|native|x07|r3,gemma-4-e4b,50,embedding,native,3,x07,distractor,recuperacao,reset_user_password,update_user,reset_user_password,5,1,1,0,0,0,0,362,22,384,0.1115,0,0,0.0,,2026-08-30T14:11:36
gemma-4-e4b|50|embedding|native|x07|r4,gemma-4-e4b,50,embedding,native,4,x07,distractor,recuperacao,reset_user_password,update_user,reset_user_password,5,1,1,0,0,0,0,362,22,384,0.1367,0,0,0.0,,2026-08-30T14:11:36
gemma-4-e4b|50|embedding|native|x07|r5,gemma-4-e4b,50,embedding,native,5,x07,distractor,recuperacao,reset_user_password,update_user,reset_user_password,5,1,1,0,0,0,0,362,22,384,0.11,0,0,0.0,,2026-08-30T14:11:36
gemma-4-e4b|50|embedding|native|x08|r1,gemma-4-e4b,50,embedding,native,1,x08,distractor,recuperacao,list_user_groups,list_groups,list_user_groups,5,1,1,0,0,0,0,385,120,505,0.3522,0,0,0.0,,2026-08-30T14:11:36
gemma-4-e4b|50|embedding|native|x08|r2,gemma-4-e4b,50,embedding,native,2,x08,distractor,recuperacao,list_user_groups,list_groups,list_user_groups,5,1,1,0,0,0,0,385,120,505,0.2802,0,0,0.0,,2026-08-30T14:11:36
gemma-4-e4b|50|embedding|native|x08|r3,gemma-4-e4b,50,embedding,native,3,x08,distractor,recuperacao,list_user_groups,list_groups,list_user_groups,5,1,1,0,0,0,0,385,120,505,0.2812,0,0,0.0,,2026-08-30T14:11:37
gemma-4-e4b|50|embedding|native|x08|r4,gemma-4-e4b,50,embedding,native,4,x08,distractor,recuperacao,list_user_groups,list_groups,list_user_groups,5,1,1,0,0,0,0,385,120,505,0.3045,0,0,0.0,,2026-08-30T14:11:37
gemma-4-e4b|50|embedding|native|x08|r5,gemma-4-e4b,50,embedding,native,5,x08,distractor,recuperacao,list_user_groups,list_groups,list_user_groups,5,1,1,0,0,0,0,385,120,505,0.2785,0,0,0.0,,2026-08-30T14:11:37
gemma-4-e4b|50|embedding|native|x09|r1,gemma-4-e4b,50,embedding,native,1,x09,distractor,recuperacao,list_groups,list_user_groups,list_groups,5,1,1,0,0,0,0,323,19,342,0.0899,0,0,0.0,,2026-08-30T14:11:38
gemma-4-e4b|50|embedding|native|x09|r2,gemma-4-e4b,50,embedding,native,2,x09,distractor,recuperacao,list_groups,list_user_groups,list_groups,5,1,1,0,0,0,0,323,19,342,0.0854,0,0,0.0,,2026-08-30T14:11:38
gemma-4-e4b|50|embedding|native|x09|r3,gemma-4-e4b,50,embedding,native,3,x09,distractor,recuperacao,list_groups,list_user_groups,list_groups,5,1,1,0,0,0,0,323,19,342,0.0911,0,0,0.0,,2026-08-30T14:11:38
gemma-4-e4b|50|embedding|native|x09|r4,gemma-4-e4b,50,embedding,native,4,x09,distractor,recuperacao,list_groups,list_user_groups,list_groups,5,1,1,0,0,0,0,323,19,342,0.0914,0,0,0.0,,2026-08-30T14:11:38
gemma-4-e4b|50|embedding|native|x09|r5,gemma-4-e4b,50,embedding,native,5,x09,distractor,recuperacao,list_groups,list_user_groups,list_groups,5,1,1,0,0,0,0,323,19,342,0.0967,0,0,0.0,,2026-08-30T14:11:38
gemma-4-e4b|50|embedding|native|x10|r1,gemma-4-e4b,50,embedding,native,1,x10,distractor,recuperacao,transfer_group_ownership,set_group_permissions,transfer_group_ownership,5,1,1,0,0,0,0,404,154,558,0.4401,0,0,0.0,,2026-08-30T14:11:38
gemma-4-e4b|50|embedding|native|x10|r2,gemma-4-e4b,50,embedding,native,2,x10,distractor,recuperacao,transfer_group_ownership,set_group_permissions,transfer_group_ownership,5,1,1,0,0,0,0,404,154,558,0.4456,0,0,0.0,,2026-08-30T14:11:39
gemma-4-e4b|50|embedding|native|x10|r3,gemma-4-e4b,50,embedding,native,3,x10,distractor,recuperacao,transfer_group_ownership,set_group_permissions,transfer_group_ownership,5,1,1,0,0,0,0,404,154,558,0.4105,0,0,0.0,,2026-08-30T14:11:39
gemma-4-e4b|50|embedding|native|x10|r4,gemma-4-e4b,50,embedding,native,4,x10,distractor,recuperacao,transfer_group_ownership,set_group_permissions,transfer_group_ownership,5,1,1,0,0,0,0,404,154,558,0.4093,0,0,0.0,,2026-08-30T14:11:39
gemma-4-e4b|50|embedding|native|x10|r5,gemma-4-e4b,50,embedding,native,5,x10,distractor,recuperacao,transfer_group_ownership,set_group_permissions,transfer_group_ownership,5,1,1,0,0,0,0,404,154,558,0.4114,0,0,0.0,,2026-08-30T14:11:40
gemma-4-e4b|50|embedding|native|x11|r1,gemma-4-e4b,50,embedding,native,1,x11,distractor,recuperacao,set_group_permissions,transfer_group_ownership,,5,1,0,0,0,0,0,384,187,571,0.7091,0,0,0.0,,2026-08-30T14:11:40
gemma-4-e4b|50|embedding|native|x11|r2,gemma-4-e4b,50,embedding,native,2,x11,distractor,recuperacao,set_group_permissions,transfer_group_ownership,,5,1,0,0,0,0,0,384,172,556,0.6178,0,0,0.0,,2026-08-30T14:11:41
gemma-4-e4b|50|embedding|native|x11|r3,gemma-4-e4b,50,embedding,native,3,x11,distractor,recuperacao,set_group_permissions,transfer_group_ownership,,5,1,0,0,0,0,0,384,172,556,0.6152,0,0,0.0,,2026-08-30T14:11:42
gemma-4-e4b|50|embedding|native|x11|r4,gemma-4-e4b,50,embedding,native,4,x11,distractor,recuperacao,set_group_permissions,transfer_group_ownership,,5,1,0,0,0,0,0,384,172,556,0.6177,0,0,0.0,,2026-08-30T14:11:42
gemma-4-e4b|50|embedding|native|x11|r5,gemma-4-e4b,50,embedding,native,5,x11,distractor,recuperacao,set_group_permissions,transfer_group_ownership,,5,1,0,0,0,0,0,384,172,556,0.6399,0,0,0.0,,2026-08-30T14:11:43
gemma-4-e4b|50|embedding|native|x12|r1,gemma-4-e4b,50,embedding,native,1,x12,distractor,recuperacao,get_user_status,get_user_profile,get_user_status,5,1,1,0,0,0,0,346,93,439,0.2551,0,0,0.0,,2026-08-30T14:11:43
gemma-4-e4b|50|embedding|native|x12|r2,gemma-4-e4b,50,embedding,native,2,x12,distractor,recuperacao,get_user_status,get_user_profile,get_user_status,5,1,1,0,0,0,0,346,93,439,0.253,0,0,0.0,,2026-08-30T14:11:44
gemma-4-e4b|50|embedding|native|x12|r3,gemma-4-e4b,50,embedding,native,3,x12,distractor,recuperacao,get_user_status,get_user_profile,get_user_status,5,1,1,0,0,0,0,346,93,439,0.2853,0,0,0.0,,2026-08-30T14:11:44
gemma-4-e4b|50|embedding|native|x12|r4,gemma-4-e4b,50,embedding,native,4,x12,distractor,recuperacao,get_user_status,get_user_profile,get_user_status,5,1,1,0,0,0,0,346,93,439,0.2561,0,0,0.0,,2026-08-30T14:11:44
gemma-4-e4b|50|embedding|native|x12|r5,gemma-4-e4b,50,embedding,native,5,x12,distractor,recuperacao,get_user_status,get_user_profile,get_user_status,5,1,1,0,0,0,0,346,93,439,0.2569,0,0,0.0,,2026-08-30T14:11:45
gemma-4-e4b|50|embedding|native|x13|r1,gemma-4-e4b,50,embedding,native,1,x13,distractor,recuperacao,get_notification_status,get_user_status,get_notification_status,5,1,1,0,0,0,0,318,107,425,0.3194,0,0,0.0,,2026-08-30T14:11:45
gemma-4-e4b|50|embedding|native|x13|r2,gemma-4-e4b,50,embedding,native,2,x13,distractor,recuperacao,get_notification_status,get_user_status,get_notification_status,5,1,1,0,0,0,0,318,107,425,0.3223,0,0,0.0,,2026-08-30T14:11:45
gemma-4-e4b|50|embedding|native|x13|r3,gemma-4-e4b,50,embedding,native,3,x13,distractor,recuperacao,get_notification_status,get_user_status,get_notification_status,5,1,1,0,0,0,0,318,107,425,0.337,0,0,0.0,,2026-08-30T14:11:45
gemma-4-e4b|50|embedding|native|x13|r4,gemma-4-e4b,50,embedding,native,4,x13,distractor,recuperacao,get_notification_status,get_user_status,get_notification_status,5,1,1,0,0,0,0,318,107,425,0.3358,0,0,0.0,,2026-08-30T14:11:46
gemma-4-e4b|50|embedding|native|x13|r5,gemma-4-e4b,50,embedding,native,5,x13,distractor,recuperacao,get_notification_status,get_user_status,get_notification_status,5,1,1,0,0,0,0,318,107,425,0.3365,0,0,0.0,,2026-08-30T14:11:46
gemma-4-e4b|50|embedding|native|x14|r1,gemma-4-e4b,50,embedding,native,1,x14,distractor,recuperacao,update_notification_settings,update_user,update_notification_settings,5,1,1,0,0,0,0,375,227,602,0.731,0,0,0.0,,2026-08-30T14:11:47
gemma-4-e4b|50|embedding|native|x14|r2,gemma-4-e4b,50,embedding,native,2,x14,distractor,recuperacao,update_notification_settings,update_user,update_notification_settings,5,1,1,0,0,0,0,375,227,602,0.7303,0,0,0.0,,2026-08-30T14:11:47
gemma-4-e4b|50|embedding|native|x14|r3,gemma-4-e4b,50,embedding,native,3,x14,distractor,recuperacao,update_notification_settings,update_user,update_notification_settings,5,1,1,0,0,0,0,375,227,602,0.7282,0,0,0.0,,2026-08-30T14:11:48
gemma-4-e4b|50|embedding|native|x14|r4,gemma-4-e4b,50,embedding,native,4,x14,distractor,recuperacao,update_notification_settings,update_user,update_notification_settings,5,1,1,0,0,0,0,375,227,602,0.7316,0,0,0.0,,2026-08-30T14:11:49
gemma-4-e4b|50|embedding|native|x14|r5,gemma-4-e4b,50,embedding,native,5,x14,distractor,recuperacao,update_notification_settings,update_user,update_notification_settings,5,1,1,0,0,0,0,375,227,602,0.7382,0,0,0.0,,2026-08-30T14:11:49
gemma-4-e4b|50|embedding|native|x15|r1,gemma-4-e4b,50,embedding,native,1,x15,distractor,recuperacao,cancel_scheduled_notification,delete_notification,cancel_scheduled_notification,5,1,1,0,0,0,0,335,113,448,0.338,0,0,0.0,,2026-08-30T14:11:50
gemma-4-e4b|50|embedding|native|x15|r2,gemma-4-e4b,50,embedding,native,2,x15,distractor,recuperacao,cancel_scheduled_notification,delete_notification,cancel_scheduled_notification,5,1,1,0,0,0,0,335,22,357,0.0797,0,0,0.0,,2026-08-30T14:11:51
